"title_on_channel","sku_id","url_on_channel","url_on_channel"
"Renka Purple Acrylic Pullovers",1037657,"http://www.flipkart.com/item/PLOEBP45G6GEGDVD","http://www.snapdeal.com/product/page/638356857241"
"Renka Purple Acrylic Pullovers",1036509,"http://www.flipkart.com/item/PLOEB32TJKEYAWMZ","http://www.snapdeal.com/product/page/683131452134"
"Renka Maroon Acrylic Pullovers",1037690,"http://www.flipkart.com/item/PLOEBP46ZRHAGXPJ","http://www.snapdeal.com/product/page/624952762308"
"Renka Orange Cotton Blend Skivvy",657528,"http://www.flipkart.com/item/PLODZYXFZTZJ3TRS","http://www.snapdeal.com/product/page/1501963947"
"Renka Blue Acrylic Buttoned Cardigans",1036607,"http://www.flipkart.com/item/CGNEB3UZZ5JUSVRA","http://www.snapdeal.com/product/page/682071998442"
"Renka Black Acrylic Pullovers",1036613,"http://www.flipkart.com/item/PLOEB32TR8HCVGJP","http://www.snapdeal.com/product/page/624313765062"
"Renka Black Acrylic Pullovers",1036848,"http://www.flipkart.com/item/PLOEBJ72G9Z7YV9W","http://www.snapdeal.com/product/page/636399088965"
"Renka Cream Lycra Cotton Comfortable Tank Top For Women",561086,"http://www.flipkart.com/item/CSPE7JHG9MRZJW2X","http://www.snapdeal.com/product/page/641001171858"
"Renka Black Acrylic Pullovers",1037091,"http://www.flipkart.com/item/PLOEBJ72ADQAP4QJ","http://www.snapdeal.com/product/page/651242164508"
"Renka Black Cotton Blend Skivvy",657484,"http://www.flipkart.com/item/PLODZYXFGQYHPYFE","http://www.snapdeal.com/product/page/1421689129"
"Renka Black Cotton Blend Pullovers",1037597,"http://www.flipkart.com/item/PLOECRY792DBMD46","http://www.snapdeal.com/product/page/1824561624"
"Renka Black Cotton Blend Pullovers",1037597,"http://www.flipkart.com/item/PLOECRY792DBMD46","http://www.snapdeal.com//product/renka-black-knitted-winter-pullover/246641615"
"Renka Pink Acrylic Pullovers",1037698,"http://www.flipkart.com/item/PLOEBP458BEZUEUY","http://www.snapdeal.com/product/page/684606613218"
"Renka Black Acrylic Pullovers",1037083,"http://www.flipkart.com/item/PLOEBJ72ANG76Q2Z","http://www.snapdeal.com/product/page/686891402084"
"Renka Green Cotton Blend Pullovers",1037209,"http://www.flipkart.com/item/PLOEBJ72ACFYZBAP","http://www.snapdeal.com/product/page/348046318"
"Renka Red Cotton Blend Pullovers",1038050,"http://www.flipkart.com/item/PLOEBP4548QGHZ5W","http://www.snapdeal.com/product/page/93961226"
"Renka Blue Acrylic Buttoned Cardigans",1036594,"http://www.flipkart.com/item/CGNEB3UYG4T4ZTHG","http://www.snapdeal.com/product/page/682714500230"
"Renka Blue Cotton Blend Skivvy",657517,"http://www.flipkart.com/item/PLODZYXFQCSA6VZN","http://www.snapdeal.com/product/page/351111449"
"Renka Red Acrylic Pullovers",1036189,"http://www.flipkart.com/item/PLOEB32THPFFKVZQ","http://www.snapdeal.com/product/page/667345558820"
"Renka Red Cotton Blend Pullovers",1038051,"http://www.flipkart.com/item/PLOEBP45ZQ6PVZFF","http://www.snapdeal.com/product/page/93961226"
"Renka Brown Acrylic Pullovers",1037710,"http://www.flipkart.com/item/PLOEBP46PSNY3Z5J","http://www.snapdeal.com/product/page/643558366726"
"Renka Gray Acrylic Pullovers",1037907,"http://www.flipkart.com/item/TOPEBJJP6AQABYR9","http://www.snapdeal.com/product/page/673273672618"
"Renka White Crepe Jumpsuits",839917,"http://www.flipkart.com/item/JUMEABUEJRPS2A22","http://www.snapdeal.com/product/page/680234646858"
"Renka Red Acrylic Pullovers",1036868,"http://www.flipkart.com/item/PLOEBJ723HPSGWR6","http://www.snapdeal.com/product/page/640635221570"
"Renka Green Cotton Blend Pullovers",1038098,"http://www.flipkart.com/item/PLOEBP45XSNCHBMR","http://www.snapdeal.com/product/page/1086511498"
"Renka Navy Acrylic Pullovers",1036243,"http://www.flipkart.com/item/PLOEB32TRNXGTYFD","http://www.snapdeal.com/product/page/653680931633"
"Renka Maroon Acrylic Pullovers",1036331,"http://www.flipkart.com/item/PLOEB32TRWEW9KWG","http://www.snapdeal.com/product/page/668004598932"
"Renka Green Acrylic Pullovers",1036859,"http://www.flipkart.com/item/PLOEBJ72H5FC4BJG","http://www.snapdeal.com/product/page/637771465581"
"Renka Ghostwhite Acrylic Pullovers",1037812,"http://www.flipkart.com/item/PLOEBP45GVBYGZQX","http://www.snapdeal.com/product/page/662064064962"
"Renka Red Cotton Blend Pullovers",1038074,"http://www.flipkart.com/item/PLOEBP45DPJTAGGS","http://www.snapdeal.com/product/page/1988844167"
"Renka Black Cotton Blend Pullovers",1037444,"http://www.flipkart.com/item/PLOEBSBY6FGG6ZCG","http://www.snapdeal.com/product/page/625084238378"
"Renka Brown Acrylic Pullovers",1037709,"http://www.flipkart.com/item/PLOEBP45AZAKS5AG","http://www.snapdeal.com/product/page/643558366726"
"Renka Ghostwhite Acrylic Pullovers",1037810,"http://www.flipkart.com/item/PLOEBP45UVYU26XB","http://www.snapdeal.com/product/page/662064064962"
"Renka Black Cotton Blend Pullovers",1037496,"http://www.flipkart.com/item/PLOEBP45GCHUFEPS","http://www.snapdeal.com/product/page/752224777"
"Renka Black Cotton Blend Pullovers",1037496,"http://www.flipkart.com/item/PLOEBP45GCHUFEPS","http://www.snapdeal.com//product/renka-black-cotton-blend-pullovers/622309798585"
"Renka Red Acrylic Pullovers",1036357,"http://www.flipkart.com/item/PLOEB32T9ZY795WZ","http://www.snapdeal.com/product/page/639594245001"
"Renka Maroon Acrylic Pullovers",1036204,"http://www.flipkart.com/item/PLOEB32THGZ3QZ3T","http://www.snapdeal.com//product/renka-maroon-acrylic-pullovers/674823956846"
"Renka Skivvy Maroon Knitted Winter Top-(l) -skivvy-maroon-rn1",1036204,"http://www.flipkart.com/item/PLOEB32THGZ3QZ3T","http://www.snapdeal.com/product/page/1501996238"
"Renka Red Cotton Blend Pullovers",1038075,"http://www.flipkart.com/item/PLOEBP45BDPB64VE","http://www.snapdeal.com/product/page/1988844167"
"Renka Green Acrylic Pullovers",1037323,"http://www.flipkart.com/item/PLOEBJ72MACCR5JS","http://www.snapdeal.com/product/page/647691705831"
"Renka Red Cotton Blend Pullovers",1037456,"http://www.flipkart.com/item/PLOEBP45EVYQFUSG","http://www.snapdeal.com/product/page/657127771582"
"Renka Maroon Cotton Blend Pullovers",657452,"http://www.flipkart.com/item/PLOEY7H4RVDZKHS2","http://www.snapdeal.com/product/page/1082750977"
"Renka Black Cotton Blend Skivvy",657516,"http://www.flipkart.com/item/PLODZYXFRDPGEUAG","http://www.snapdeal.com/product/page/564182431"
"Renka Yellow Acrylic Kurti",1036681,"http://www.flipkart.com/item/KRTECGFUERY8W63G","http://www.snapdeal.com/product/page/668000138326"
"Renka Blue Cotton Blend Pullovers",1038143,"http://www.flipkart.com/item/PLOEBP45HNWGEZWF","http://www.snapdeal.com/product/page/331520716"
"Renka Blue Cotton Blend Pullovers",1038143,"http://www.flipkart.com/item/PLOEBP45HNWGEZWF","http://www.snapdeal.com//product/renka-blue-knitted-winter-pullover/753475619"
"Renka Black Cotton Blend Pullovers",1037497,"http://www.flipkart.com/item/PLOEBP4658TXTHUR","http://www.snapdeal.com/product/page/622309798585"
"Renka Red Cotton Blend Pullovers",1038032,"http://www.flipkart.com/item/PLOEBP459XBCJGQU","http://www.snapdeal.com/product/page/1086396994"
"Renka White Lycra Cotton Comfortable Tank Top For Women",561151,"http://www.flipkart.com/item/CSPE7JHGPTD3ZX7F","http://www.snapdeal.com/product/page/632003271215"
"Renka Maroon Cotton Blend Pullovers",1038080,"http://www.flipkart.com/item/PLOEBP45GEW9BARC","http://www.snapdeal.com/product/page/164912904"
"Renka Black Cotton Blend Pullovers",1037478,"http://www.flipkart.com/item/PLOEBP45FW32ZPZS","http://www.snapdeal.com//product/renka-black-cotton-blend-pullovers/679886192850"
"Renka Black Cotton Blend Pullovers",1037478,"http://www.flipkart.com/item/PLOEBP45FW32ZPZS","http://www.snapdeal.com/product/page/1222962784"
"Renka Yellow Acrylic Buttoned Cardigans",1036587,"http://www.flipkart.com/item/CGNEB3UYT3PNDGMT","http://www.snapdeal.com/product/page/672843534697"
"Renka Yellow Acrylic Buttoned Cardigans",1036589,"http://www.flipkart.com/item/CGNEB3UZYCHAYNBG","http://www.snapdeal.com/product/page/672843534697"
"Renka Green Cotton Blend Skivvy",657502,"http://www.flipkart.com/item/PLODZYXFCMHNZBGV","http://www.snapdeal.com/product/page/395205672"
"Renka Pink Acrylic Pullovers",1547133,"http://www.flipkart.com/item/PLOECRY7HDBERR42","http://www.snapdeal.com/product/page/626885156992"
"Renka Red Cotton Blend Pullovers",1037344,"http://www.flipkart.com/item/PLOEBJ72JUZAWYZF","http://www.snapdeal.com/product/page/628264465645"
"Renka Navy Acrylic Pullovers",1036244,"http://www.flipkart.com/item/PLOEB32TSS3CVMDB","http://www.snapdeal.com/product/page/653680931633"
"Renka Maroon Acrylic Pullovers",1036330,"http://www.flipkart.com/item/PLOEB32TGHCZD7XY","http://www.snapdeal.com/product/page/668004598932"
"Renka Purple Acrylic Pullovers",1037251,"http://www.flipkart.com/item/PLOEBJ72EKAS7VRZ","http://www.snapdeal.com/product/page/649506620757"
"Renka Blue Acrylic Pullovers",1036851,"http://www.flipkart.com/item/PLOEBJ72CBQSNVRN","http://www.snapdeal.com/product/page/652086679838"
"Renka Purple Cotton Blend Skivvy",657494,"http://www.flipkart.com/item/PLODZYXFHEAUTTQR","http://www.snapdeal.com/product/page/1101911327"
"Renka Black Acrylic Pullovers",1037649,"http://www.flipkart.com/item/PLOEBP46NYZWYYS7","http://www.snapdeal.com/product/page/657583248363"
"Renka Black Round Neck Cotton Blend Pullovers",1037649,"http://www.flipkart.com/item/PLOEBP46NYZWYYS7","http://www.snapdeal.com/product/page/931640927"
"Renka Red Acrylic Pullovers",1036190,"http://www.flipkart.com/item/PLOEB32TUPND3CF8","http://www.snapdeal.com/product/page/667345558820"
"Renka Blue Acrylic Buttoned Cardigans",1036593,"http://www.flipkart.com/item/CGNEB3UZQWQYGGTZ","http://www.snapdeal.com/product/page/682714500230"
"Renka Black Acrylic Pullovers",1037952,"http://www.flipkart.com/item/TOPEBJJPHYQACJDU","http://www.snapdeal.com/product/page/672863773647"
"Renka Orange Lycra Cotton Comfortable Tank Top For Women",561142,"http://www.flipkart.com/item/CSPE7JHGC6ESSPHW","http://www.snapdeal.com/product/page/681607404058"
"Renka Green Acrylic Stripes",1038027,"http://www.flipkart.com/item/TOPEBJJQV4ZMDFKK","http://www.snapdeal.com//product/renka-green-acrylic-stripes/672433022708"
"Renka Green Cotton Blend Pullovers",1038027,"http://www.flipkart.com/item/TOPEBJJQV4ZMDFKK","http://www.snapdeal.com/product/page/1743856311"
"Renka Maroon Acrylic Pullovers",1037937,"http://www.flipkart.com/item/TOPEBJJPGUGTTTYV","http://www.snapdeal.com//product/renka-maroon-acrylic-pullovers/675020191522"
"Renka Maroon Cotton Blend Pullovers",1037937,"http://www.flipkart.com/item/TOPEBJJPGUGTTTYV","http://www.snapdeal.com/product/page/227293789"
"Renka Blue Poly Georgette Dresses",560841,"http://www.flipkart.com/item/DREE6ZHHSQZGGCHV","http://www.snapdeal.com/product/page/642441230431"
"Renka Black Acrylic Buttoned Cardigans",1036578,"http://www.flipkart.com/item/CGNEB3UZBYKXVDNQ","http://www.snapdeal.com/product/page/682737371930"
"Renka Grey Lycra Cotton Comfortable Tank Top For Women",561325,"http://www.flipkart.com/item/CSPE7JHGZT5WBFX3","http://www.snapdeal.com/product/page/621605454088"
"Renka Purple Lycra Cotton Comfortable Tank Top For Women",561100,"http://www.flipkart.com/item/CSPE7JHGQTJFTFXE","http://www.snapdeal.com/product/page/620266422194"
"Renka Pink Cotton Blend Pullovers",657555,"http://www.flipkart.com/item/TOPEY7H4FR8XQUVJ","http://www.snapdeal.com/product/page/1469947898"
"Renka Pink Cotton Blend Skivvy",657464,"http://www.flipkart.com/item/PLODZYXFHAGPPWTS","http://www.snapdeal.com/product/page/116193676"
"Renka Multi Color Cotton Dresses",560616,"http://www.flipkart.com/item/DREE6ZHHG5HT3JHW","http://www.snapdeal.com/product/page/626034694097"
"Renka White Cotton Blend Skivvy",657472,"http://www.flipkart.com/item/PLOEY7H4QCDCZTRQ","http://www.snapdeal.com/product/page/42413646"
"Renka Maroon Cotton Blend Pullovers",657451,"http://www.flipkart.com/item/PLOEY7H4ZFSR3Y8E","http://www.snapdeal.com/product/page/1082750977"
"Renka Black Acrylic Pullovers",1037871,"http://www.flipkart.com/item/TOPEBJJPUA5W4UXF","http://www.snapdeal.com/product/page/675206943732"
"Renka Black Cotton Blend Pullovers",1037871,"http://www.flipkart.com/item/TOPEBJJPUA5W4UXF","http://www.snapdeal.com/product/page/2057782344"
"Renka Pink Acrylic Pullovers",1547136,"http://www.flipkart.com/item/PLOECRY78G5GESMP","http://www.snapdeal.com/product/page/626885156992"
"Renka Maroon Acrylic Pullovers",1037936,"http://www.flipkart.com/item/TOPEBJJPDFF5YHGZ","http://www.snapdeal.com//product/renka-maroon-acrylic-pullovers/675020191522"
"Renka Maroon Cotton Blend Pullovers",1037936,"http://www.flipkart.com/item/TOPEBJJPDFF5YHGZ","http://www.snapdeal.com/product/page/227293789"
"Renka Green Lycra Cotton Comfortable Tank Top For Women",561208,"http://www.flipkart.com/item/CSPE7JHG2ZNF3H4T","http://www.snapdeal.com/product/page/653479964441"
"Renka White Lycra Cotton Comfortable Tank Top For Women",561155,"http://www.flipkart.com/item/CSPE7JHGMVPVQFAH","http://www.snapdeal.com/product/page/632003271215"
"Renka Maroon Acrylic Pullovers",1036328,"http://www.flipkart.com/item/PLOEB32TPYAHX7SZ","http://www.snapdeal.com/product/page/668004598932"
"Renka Pink Acrylic Pullovers",1037912,"http://www.flipkart.com/item/TOPEBJJPBYSQCFFW","http://www.snapdeal.com/product/page/1473936847"
"Renka Dark Mauve Lycra Cotton Comfortable Tank Top For Women",561123,"http://www.flipkart.com/item/CSPE7JHG92GVY7NZ","http://www.snapdeal.com/product/page/677260616451"
"Renka Pink Lycra Cotton Comfortable Tank Top For Women",561130,"http://www.flipkart.com/item/CSPE7JHGHD5HGZVY","http://www.snapdeal.com/product/page/633842463446"
"Renka Red Acrylic Stripes",1038014,"http://www.flipkart.com/item/TOPEBJJQRG3YPFAW","http://www.snapdeal.com//product/renka-red-acrylic-stripes/648293256657"
"Renka Maroon Cotton Blend Pullovers",1038014,"http://www.flipkart.com/item/TOPEBJJQRG3YPFAW","http://www.snapdeal.com/product/page/428299332"
"Renka Light Blue Lycra Cotton Comfortable Tank Top For Women",561113,"http://www.flipkart.com/item/CSPE7K3HASSGWV7F","http://www.snapdeal.com/product/page/663399304576"
"Renka Orange Lycra Cotton Comfortable Tank Top For Women",561145,"http://www.flipkart.com/item/CSPE7JHGW74HBETW","http://www.snapdeal.com/product/page/681607404058"
"Renka Green Acrylic Pullovers",1036185,"http://www.flipkart.com/item/PLOEB32TGZVEZEZZ","http://www.snapdeal.com//product/renka-green-acrylic-pullovers/661955388268"
"Renka Green Cotton Blend Skivvy",1036185,"http://www.flipkart.com/item/PLOEB32TGZVEZEZZ","http://www.snapdeal.com/product/page/1287968953"
"Renka Pink Acrylic Pullovers",1547137,"http://www.flipkart.com/item/PLOECRY74ESS4EZN","http://www.snapdeal.com/product/page/626885156992"
"Renka Ghostwhite Acrylic Pullovers",1037681,"http://www.flipkart.com/item/PLOEBP45NCNNGHXG","http://www.snapdeal.com/product/page/621780761438"
"Renka Black Acrylic Pullovers",1037796,"http://www.flipkart.com/item/TOPEBKNPQZYNZTT4","http://www.snapdeal.com/product/page/636825495911"
"Renka Pink Acrylic Pullovers",1547134,"http://www.flipkart.com/item/PLOECRY7JHFCHRYG","http://www.snapdeal.com/product/page/626885156992"
"Renka Green Lycra Cotton Comfortable Tank Top For Women",561070,"http://www.flipkart.com/item/CSPE7JHGRTUTTSX3","http://www.snapdeal.com/product/page/639290814589"
"Renka Multi Color Cotton Dresses",560724,"http://www.flipkart.com/item/DREE6ZHHGHTGGZZD","http://www.snapdeal.com/product/page/627798312225"
"Renka Gray Acrylic Pullovers",1036855,"http://www.flipkart.com/item/PLOEBJ72KGZBVB9Z","http://www.snapdeal.com/product/page/644872489954"
"Renka Black Cotton Blend Pullovers",657551,"http://www.flipkart.com/item/PLOEY7H4GFZHAKRZ","http://www.snapdeal.com/product/page/699314127"
"Renka Brown Acrylic Pullovers",1037805,"http://www.flipkart.com/item/PLOEBP46AKE37GZZ","http://www.snapdeal.com/product/page/671005298753"
"Renka Green Cotton Blend Pullovers",1038117,"http://www.flipkart.com/item/PLOEBP46VDQWNHF4","http://www.snapdeal.com/product/page/1525708862"
"Renka Green Cotton Blend Pullovers",1038117,"http://www.flipkart.com/item/PLOEBP46VDQWNHF4","http://www.snapdeal.com/product/page/380530796"
"Renka Black Cotton Blend Pullovers",1037477,"http://www.flipkart.com/item/PLOEBP45Q3ZJZZGD","http://www.snapdeal.com//product/renka-black-cotton-blend-pullovers/679886192850"
"Renka Black Cotton Blend Pullovers",1037477,"http://www.flipkart.com/item/PLOEBP45Q3ZJZZGD","http://www.snapdeal.com/product/page/1222962784"
"Renka Black Acrylic Pullovers",1037085,"http://www.flipkart.com/item/PLOEBJ728QXVM63C","http://www.snapdeal.com/product/page/639194028173"
"Renka Black Acrylic Pullovers",1037081,"http://www.flipkart.com/item/PLOEBJ72QCFPET3N","http://www.snapdeal.com/product/page/686891402084"
"Renka Black Acrylic Pullovers",1037087,"http://www.flipkart.com/item/PLOEBJ72CHAGJJGR","http://www.snapdeal.com/product/page/639194028173"
"Renka Black Acrylic Pullovers",1037086,"http://www.flipkart.com/item/PLOEBJ72W55JTQAS","http://www.snapdeal.com/product/page/639194028173"
"Renka Red Acrylic Pullovers",1037310,"http://www.flipkart.com/item/PLOEBJ72THJPGA88","http://www.snapdeal.com/product/page/654172666208"
"Renka Blue Acrylic Pullovers",1037303,"http://www.flipkart.com/item/PLOEBJ72SNM3VPDY","http://www.snapdeal.com/product/page/685383572699"
"Renka Blue Acrylic Pullovers",1037305,"http://www.flipkart.com/item/PLOEBJ72UGZTJESF","http://www.snapdeal.com/product/page/685383572699"
"Renka Purple Acrylic Pullovers",1037659,"http://www.flipkart.com/item/PLOEBP46RPKEDZYD","http://www.snapdeal.com/product/page/638356857241"
"Renka Purple Acrylic Pullovers",1037660,"http://www.flipkart.com/item/PLOEBP46DYE8SWNJ","http://www.snapdeal.com/product/page/638356857241"
"Renka Purple Cotton Blend Pullovers",1037654,"http://www.flipkart.com/item/PLOEBP467DBYBV5S","http://www.snapdeal.com/product/page/1005908854"
"Renka Purple Cotton Blend Pullovers",1037654,"http://www.flipkart.com/item/PLOEBP467DBYBV5S","http://www.snapdeal.com//product/renka-purple-round-neck-cotton/1502071879"
"Renka Blue Acrylic Pullovers",1037654,"http://www.flipkart.com/item/PLOEBP467DBYBV5S","http://www.snapdeal.com//product/renka-blue-acrylic-pullovers/643034793637"
"Renka Blue Acrylic Pullovers",1037634,"http://www.flipkart.com/item/PLOEBP45DSDHFEVB","http://www.snapdeal.com//product/renka-blue-acrylic-pullovers/655505949108"
"Renka Purple Cotton Blend Pullovers",1037634,"http://www.flipkart.com/item/PLOEBP45DSDHFEVB","http://www.snapdeal.com/product/page/1122740949"
"Renka Blue Acrylic Pullovers",1037655,"http://www.flipkart.com/item/PLOEBP46BXHBMYSZ","http://www.snapdeal.com//product/renka-blue-acrylic-pullovers/643034793637"
"Renka Purple Cotton Blend Pullovers",1037655,"http://www.flipkart.com/item/PLOEBP46BXHBMYSZ","http://www.snapdeal.com/product/page/1005908854"
"Renka Purple Cotton Blend Pullovers",1037655,"http://www.flipkart.com/item/PLOEBP46BXHBMYSZ","http://www.snapdeal.com/product/page/1502071879"
"Renka Black Acrylic Pullovers",1037644,"http://www.flipkart.com/item/PLOEBP459W8BDBFU","http://www.snapdeal.com//product/renka-black-acrylic-pullovers/682376265513"
"Renka Black Cotton Blend Pullovers",1037644,"http://www.flipkart.com/item/PLOEBP459W8BDBFU","http://www.snapdeal.com/product/page/1190065813"
"Renka Purple Acrylic Pullovers",1037623,"http://www.flipkart.com/item/PLOEBP45SPGMZZQV","http://www.snapdeal.com/product/page/640754847809"
"Renka Blue Acrylic Pullovers",1037635,"http://www.flipkart.com/item/PLOEBP46AYTAEBUM","http://www.snapdeal.com//product/renka-blue-acrylic-pullovers/655505949108"
"Renka Purple Cotton Blend Pullovers",1037635,"http://www.flipkart.com/item/PLOEBP46AYTAEBUM","http://www.snapdeal.com/product/page/1122740949"
"Renka Maroon Acrylic Pullovers",1036453,"http://www.flipkart.com/item/PLOEB32TBFH4TDQR","http://www.snapdeal.com/product/page/685068398896"
"Renka Orange Acrylic Pullovers",1036343,"http://www.flipkart.com/item/PLOEB32TU7GGFFZ8","http://www.snapdeal.com/product/page/680811757195"
"Renka Black Acrylic Pullovers",1036267,"http://www.flipkart.com/item/PLOEB32UB9DYASN5","http://www.snapdeal.com/product/page/660941530289"
"Renka Black Acrylic Pullovers",1036611,"http://www.flipkart.com/item/PLOEB32T2JMFAM8D","http://www.snapdeal.com/product/page/624313765062"
"Renka Orange Acrylic Pullovers",1036341,"http://www.flipkart.com/item/PLOEB32TXYWZW5FV","http://www.snapdeal.com/product/page/680811757195"
"Renka Brown Acrylic Pullovers",1037708,"http://www.flipkart.com/item/PLOEBP45YGM4WTDT","http://www.snapdeal.com/product/page/643558366726"
"Renka Black Acrylic Buttoned Cardigans",1036581,"http://www.flipkart.com/item/CGNEB3UZVFKPPAWX","http://www.snapdeal.com/product/page/682737371930"
"Renka Pink Acrylic Pullovers",1547135,"http://www.flipkart.com/item/PLOECRY7HQFFXGDU","http://www.snapdeal.com/product/page/626885156992"
"Renka Purple Acrylic Pullovers",1037620,"http://www.flipkart.com/item/PLOEBP45NGK4VTGB","http://www.snapdeal.com/product/page/640754847809"
"Renka Red Acrylic Pullovers",1547130,"http://www.flipkart.com/item/PLOECRY7NHQNGXTS","http://www.snapdeal.com/product/page/680242292679"
"Renka Green Acrylic Pullovers",1037947,"http://www.flipkart.com/item/TOPEBJJP3HYKHEKZ","http://www.snapdeal.com/product/page/649556124168"
"Renka Multi Others Jumpsuits",1659420,"http://www.flipkart.com/item/JUMEDEZEC2QYJTN2","http://www.snapdeal.com/product/page/619380317124"
"Renka Pink Cotton Blend Buttoned Cardigans",1038204,"http://www.flipkart.com/item/CGNEBFB9EDSG7BNC","http://www.snapdeal.com/product/page/635086956314"
"Renka Gray Cotton Blend Buttoned Cardigans",1038167,"http://www.flipkart.com/item/CGNEBFB9ZYRQYZF8","http://www.snapdeal.com/product/page/655112987505"
"Renka White Cotton Blend Buttoned Cardigans",1038160,"http://www.flipkart.com/item/CGNEBFB9SBZCE7DJ","http://www.snapdeal.com/product/page/660321418669"
"Renka Pink Cotton Blend Buttoned Cardigans",1038201,"http://www.flipkart.com/item/CGNEBFB9PG5FWXSK","http://www.snapdeal.com/product/page/635086956314"
"Renka Purple Cotton Blend Pullovers",1037527,"http://www.flipkart.com/item/PLOEBP45WXJKNYYH","http://www.snapdeal.com/product/page/631636100115"
"Renka Black Acrylic Pullovers",1037869,"http://www.flipkart.com/item/TOPEBJJPQWGPJRJS","http://www.snapdeal.com/product/page/675206943732"
"Renka Black Acrylic Pullovers",1037794,"http://www.flipkart.com/item/TOPEBKNQNSFVHFRH","http://www.snapdeal.com/product/page/636825495911"
"Renka Black Cotton Blend Pullovers",1037384,"http://www.flipkart.com/item/PLOEBJ72EM6H8KC3","http://www.snapdeal.com/product/page/649486128034"
